,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_class_weight,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
36,0.5355485439300537,0.03995678351074364,0.10486688613891601,0.0005597542757589368,0,{1: 6},gini,14,0.5,50,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 6}, 'criterion': 'gini', 'max_depth': 14, 'max_features': 0.5, 'max_leaf_nodes': 50, 'min_samples_leaf': 1, 'n_estimators': 75}",42.28444802578566,40.67284448025786,41.895161290322584,40.54435483870968,43.266129032258064,41.73258753346677,1.0215362973120388,33,45.550292279782305,45.625881878653495,45.752720677146314,45.858524788391776,45.67210802095929,45.69190552898664,0.10608094638342422
37,0.5636763095855712,0.011443376824178104,0.10757598876953126,0.002947840080307416,0,{1: 6},gini,14,0.5,100,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 6}, 'criterion': 'gini', 'max_depth': 14, 'max_features': 0.5, 'max_leaf_nodes': 100, 'min_samples_leaf': 1, 'n_estimators': 75}",41.61966156325544,39.86704270749396,41.61290322580645,40.181451612903224,42.54032258064516,41.16427633802085,0.9950783468771844,39,47.72223342068131,48.01451320298327,48.191253526803706,48.66989117291415,47.778113663845225,48.075200997445535,0.3416590688972159
38,0.5767740249633789,0.04079444316183403,0.10705657005310058,0.0024432542789607774,0,{1: 6},gini,14,0.5,150,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 6}, 'criterion': 'gini', 'max_depth': 14, 'max_features': 0.5, 'max_leaf_nodes': 150, 'min_samples_leaf': 1, 'n_estimators': 75}",41.760676873489125,38.47703464947623,40.12096774193548,37.88306451612903,42.45967741935484,40.140284240076944,1.7814078823453467,52,49.34992944970772,49.496069340858696,49.73800886739218,49.87404272470778,49.33998387746876,49.55960685202703,0.21304134642717218
39,0.6159493923187256,0.052365207119720314,0.1071974754333496,0.002287279676766725,0,{1: 6},gini,14,0.5,200,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 6}, 'criterion': 'gini', 'max_depth': 14, 'max_features': 0.5, 'max_leaf_nodes': 200, 'min_samples_leaf': 1, 'n_estimators': 75}",41.43835616438356,36.482675261885575,39.11290322580645,36.53225806451613,41.471774193548384,39.00759338202802,2.2133405244874553,57,51.02297923805684,51.159040516024994,50.93208383716244,51.194074969770256,50.46856106408706,50.95534792502032,0.2609819663461035
40,0.46384434700012206,0.010566447717555497,0.10525550842285156,0.0011835132905446773,0,{1: 7},gini,3,0.5,50,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 7}, 'criterion': 'gini', 'max_depth': 3, 'max_features': 0.5, 'max_leaf_nodes': 50, 'min_samples_leaf': 1, 'n_estimators': 75}",42.62691377921031,42.38517324738115,41.63306451612903,41.12903225806452,42.92338709677419,42.13951417951184,0.6618048765221463,10,42.13364241080427,42.51662971175166,42.52821442966546,42.548367593712214,42.25614671503426,42.39660017219357,0.16949142236331358
41,0.43123660087585447,0.03303783155922322,0.1050386905670166,0.0007774306349572088,0,{1: 7},gini,3,0.5,100,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 7}, 'criterion': 'gini', 'max_depth': 3, 'max_features': 0.5, 'max_leaf_nodes': 100, 'min_samples_leaf': 1, 'n_estimators': 75}",42.62691377921031,42.38517324738115,41.63306451612903,41.12903225806452,42.92338709677419,42.13951417951184,0.6618048765221463,10,42.13364241080427,42.51662971175166,42.52821442966546,42.548367593712214,42.25614671503426,42.39660017219357,0.16949142236331358
42,0.44133925437927246,0.033085232245035956,0.10585527420043946,0.0012745157341056104,0,{1: 7},gini,3,0.5,150,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 7}, 'criterion': 'gini', 'max_depth': 3, 'max_features': 0.5, 'max_leaf_nodes': 150, 'min_samples_leaf': 1, 'n_estimators': 75}",42.62691377921031,42.38517324738115,41.63306451612903,41.12903225806452,42.92338709677419,42.13951417951184,0.6618048765221463,10,42.13364241080427,42.51662971175166,42.52821442966546,42.548367593712214,42.25614671503426,42.39660017219357,0.16949142236331358
43,0.4637314796447754,0.002665126688818933,0.1054408073425293,0.0008614236931273614,0,{1: 7},gini,3,0.5,200,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 7}, 'criterion': 'gini', 'max_depth': 3, 'max_features': 0.5, 'max_leaf_nodes': 200, 'min_samples_leaf': 1, 'n_estimators': 75}",42.62691377921031,42.38517324738115,41.63306451612903,41.12903225806452,42.92338709677419,42.13951417951184,0.6618048765221463,10,42.13364241080427,42.51662971175166,42.52821442966546,42.548367593712214,42.25614671503426,42.39660017219357,0.16949142236331358
44,0.5369464874267578,0.035953446345604406,0.10487866401672363,0.0003950907931436273,0,{1: 7},gini,6,0.5,50,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 7}, 'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'max_leaf_nodes': 50, 'min_samples_leaf': 1, 'n_estimators': 75}",43.15068493150685,41.05560032232071,42.03629032258065,40.94758064516129,43.54838709677419,42.14770866366873,1.0595549446435149,9,43.94779278371296,44.29550493852046,44.30169286577993,44.740024183796855,44.1354292623942,44.284088806840884,0.2621114168594683
45,0.5394535064697266,0.03435741055514279,0.10450172424316406,0.00014632709883994951,0,{1: 7},gini,6,0.5,100,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 7}, 'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'max_leaf_nodes': 100, 'min_samples_leaf': 1, 'n_estimators': 75}",43.15068493150685,41.01531023368251,41.814516129032256,40.90725806451613,43.54838709677419,42.087231291102384,1.084586101898913,14,43.88228179802459,44.28542632533763,44.31176944780331,44.795445384925436,44.1354292623942,44.28207044369704,0.2985905960777237
