,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_class_weight,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1713,0.15329294204711913,0.0015728253848320988,0.010374927520751953,0.00014788000346025476,0.01,{1: 10},gini,,,40,1,best,"{'ccp_alpha': 0.01, 'class_weight': {1: 10}, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': 40, 'min_samples_leaf': 1, 'splitter': 'best'}",0.4479427549194991,0.4451612903225806,0.4447632711621234,0.44944649446494456,0.45884923525127463,0.4492326092240845,0.005113503446365967,975,0.45150714871141057,0.44739184618123556,0.45095910242490045,0.45111151274173145,0.4502742230347349,0.4502487666188026,0.0014829076664951318
1714,0.15271387100219727,0.007543950447129768,0.010410499572753907,0.0002645023238310805,0.01,{1: 10},gini,,,40,200,best,"{'ccp_alpha': 0.01, 'class_weight': {1: 10}, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': 40, 'min_samples_leaf': 200, 'splitter': 'best'}",0.4479427549194991,0.4451612903225806,0.4447632711621234,0.44944649446494456,0.45884923525127463,0.4492326092240845,0.005113503446365967,975,0.45150714871141057,0.44739184618123556,0.45095910242490045,0.45111151274173145,0.4502742230347349,0.4502487666188026,0.0014829076664951318
1715,0.14869861602783202,0.005677198162949585,0.010300683975219726,0.00013993642518877873,0.01,{1: 10},gini,,,40,400,best,"{'ccp_alpha': 0.01, 'class_weight': {1: 10}, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': 40, 'min_samples_leaf': 400, 'splitter': 'best'}",0.4479427549194991,0.4451612903225806,0.4447632711621234,0.44944649446494456,0.45884923525127463,0.4492326092240845,0.005113503446365967,975,0.45150714871141057,0.44739184618123556,0.45095910242490045,0.45111151274173145,0.4502742230347349,0.4502487666188026,0.0014829076664951318
1716,0.2533298969268799,0.005872818213442975,0.011256837844848632,0.0012036496886490833,0.01,{1: 10},gini,,0.7,,1,best,"{'ccp_alpha': 0.01, 'class_weight': {1: 10}, 'criterion': 'gini', 'max_depth': None, 'max_features': 0.7, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'splitter': 'best'}",0.4614825581395348,0.4508076358296623,0.44030418250950565,0.4541682384006036,0.36262277674542076,0.4338770783249454,0.036273738798792865,1172,0.46380572805635367,0.45157760350173265,0.4455030487804877,0.4653309943680177,0.35681308534494127,0.4366060920103066,0.04058365711787165
1717,0.13021321296691896,0.005755586231554042,0.011021232604980469,0.0015016085952154381,0.01,{1: 10},gini,,0.7,,200,best,"{'ccp_alpha': 0.01, 'class_weight': {1: 10}, 'criterion': 'gini', 'max_depth': None, 'max_features': 0.7, 'max_leaf_nodes': None, 'min_samples_leaf': 200, 'splitter': 'best'}",0.44369369369369377,0.4508076358296623,0.44030418250950565,0.3985148514851485,0.45747800586510257,0.4381596738766225,0.02068866901202899,1132,0.44607087827426806,0.45157760350173265,0.4455030487804877,0.4050439434466947,0.4539425202652911,0.44042759885369476,0.017981020932929612
1718,0.10862669944763184,0.006258253748199405,0.010862302780151368,0.0005609718195429927,0.01,{1: 10},gini,,0.7,,400,best,"{'ccp_alpha': 0.01, 'class_weight': {1: 10}, 'criterion': 'gini', 'max_depth': None, 'max_features': 0.7, 'max_leaf_nodes': None, 'min_samples_leaf': 400, 'splitter': 'best'}",0.34878819810326656,0.3596120368067645,0.3953345610804174,0.3918741808650065,0.44477949491142105,0.3880776943533752,0.03357417991909758,1488,0.34654782493015834,0.36233685518955877,0.4058503713913776,0.4029126213592233,0.44155597722960155,0.3918407300199839,0.03380055773439759
1719,0.08744382858276367,0.003098848612633892,0.010853862762451172,0.00024688077973969327,0.01,{1: 10},gini,,0.7,10,1,best,"{'ccp_alpha': 0.01, 'class_weight': {1: 10}, 'criterion': 'gini', 'max_depth': None, 'max_features': 0.7, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'splitter': 'best'}",0.45371386754482246,0.4508076358296623,0.45070422535211263,0.449677174325864,0.4632683658170915,0.4536342537739106,0.00500111520616203,876,0.4558782332617425,0.45157760350173265,0.4551634230375268,0.45679702048417137,0.455016486104569,0.45488655327794847,0.0017706497203587236
1720,0.0878903865814209,0.0018078836552290372,0.012264156341552734,0.002894402342141057,0.01,{1: 10},gini,,0.7,10,200,best,"{'ccp_alpha': 0.01, 'class_weight': {1: 10}, 'criterion': 'gini', 'max_depth': None, 'max_features': 0.7, 'max_leaf_nodes': 10, 'min_samples_leaf': 200, 'splitter': 'best'}",0.45371386754482246,0.4508076358296623,0.45070422535211263,0.449677174325864,0.4632683658170915,0.4536342537739106,0.00500111520616203,876,0.4558782332617425,0.45157760350173265,0.4551634230375268,0.45679702048417137,0.455016486104569,0.45488655327794847,0.0017706497203587236
1721,0.09376363754272461,0.011629562051992993,0.011159133911132813,0.0004572539272938237,0.01,{1: 10},gini,,0.7,10,400,best,"{'ccp_alpha': 0.01, 'class_weight': {1: 10}, 'criterion': 'gini', 'max_depth': None, 'max_features': 0.7, 'max_leaf_nodes': 10, 'min_samples_leaf': 400, 'splitter': 'best'}",0.44394450693663295,0.4394686907020873,0.44030418250950565,0.44202334630350193,0.4516871165644172,0.443485568603229,0.0043788270794214695,1087,0.4457703782119141,0.44186264405509235,0.4455030487804877,0.4462242562929062,0.4443370699652106,0.44473947946112224,0.0015677032841612522
1722,0.10969924926757812,0.002275266362710363,0.010863304138183594,0.00029784742892584423,0.01,{1: 10},gini,,0.7,20,1,best,"{'ccp_alpha': 0.01, 'class_weight': {1: 10}, 'criterion': 'gini', 'max_depth': None, 'max_features': 0.7, 'max_leaf_nodes': 20, 'min_samples_leaf': 1, 'splitter': 'best'}",0.45371386754482246,0.4508076358296623,0.45070422535211263,0.449677174325864,0.4632683658170915,0.4536342537739106,0.00500111520616203,876,0.4558782332617425,0.45157760350173265,0.4551634230375268,0.45679702048417137,0.455016486104569,0.45488655327794847,0.0017706497203587236
